Shift_ID,Shift_Name,Shift_Start,Shift_End
1020,Evening,16:00,16:00
1021,Morning,16:00,8:00
1022,Morning,0:00,8:00
1023,Night,0:00,0:00
1024,Night,0:00,0:00
1025,Night,16:00,8:00
1026,Evening,8:00,8:00
1027,Night,8:00,16:00
1028,Night,8:00,0:00
1029,Evening,16:00,16:00
1030,Morning,8:00,16:00
1031,Evening,0:00,8:00
1032,Night,16:00,8:00
1033,Night,8:00,8:00
1034,Evening,16:00,16:00
1035,Evening,16:00,16:00
1036,Night,0:00,0:00
1037,Evening,16:00,0:00
1038,Night,0:00,0:00
1039,Night,0:00,0:00
1040,Night,8:00,0:00
1041,Morning,8:00,0:00
1042,Evening,16:00,16:00
1043,Evening,8:00,8:00
1044,Night,16:00,0:00
1045,Morning,0:00,16:00
1046,Evening,16:00,16:00
1047,Evening,0:00,8:00
1048,Morning,0:00,0:00
1049,Evening,16:00,8:00
1050,Evening,0:00,8:00
1051,Evening,8:00,8:00
1052,Morning,16:00,0:00
1053,Morning,8:00,0:00
1054,Night,0:00,0:00
1055,Night,0:00,16:00
1056,Night,16:00,16:00
1057,Evening,0:00,16:00
1058,Night,8:00,0:00
1059,Night,16:00,8:00
1060,Night,16:00,8:00
1061,Night,8:00,16:00
1062,Night,0:00,8:00
1063,Evening,0:00,16:00
1064,Morning,16:00,8:00
1065,Evening,8:00,0:00
1066,Morning,16:00,16:00
1067,Night,16:00,16:00
1068,Evening,0:00,8:00
1069,Night,16:00,0:00
1070,Evening,8:00,0:00
1071,Evening,8:00,0:00
1072,Night,8:00,0:00
1073,Night,8:00,16:00
1074,Morning,0:00,0:00
1075,Night,0:00,8:00
1076,Morning,0:00,16:00
1077,Night,0:00,8:00
1078,Morning,8:00,0:00
1079,Evening,8:00,16:00
1080,Evening,16:00,8:00
1081,Night,16:00,0:00
1082,Evening,0:00,16:00
1083,Night,16:00,0:00
1084,Night,0:00,0:00
1085,Night,0:00,0:00
1086,Morning,0:00,0:00
1087,Morning,16:00,8:00
1088,Night,16:00,0:00
1089,Evening,0:00,16:00
1090,Evening,8:00,8:00
1091,Evening,16:00,0:00
1092,Morning,8:00,16:00
1093,Morning,0:00,16:00
1094,Morning,0:00,8:00
1095,Evening,16:00,8:00
1096,Evening,16:00,8:00
1097,Evening,16:00,8:00
1098,Evening,0:00,0:00
1099,Morning,8:00,8:00
1100,Night,8:00,8:00
1101,Evening,16:00,16:00
1102,Evening,16:00,8:00
1103,Morning,16:00,16:00
1104,Morning,8:00,0:00
1105,Evening,16:00,16:00
1106,Night,16:00,0:00
1107,Morning,0:00,16:00
1108,Morning,16:00,16:00
1109,Morning,0:00,8:00
1110,Morning,8:00,16:00
1111,Evening,16:00,0:00
1112,Evening,8:00,16:00
1113,Evening,8:00,8:00
1114,Night,8:00,8:00
1115,Morning,8:00,0:00
1116,Morning,8:00,8:00
1117,Morning,0:00,16:00
1118,Evening,0:00,0:00
1119,Morning,8:00,8:00
1120,Evening,8:00,16:00
1121,Evening,16:00,8:00
1122,Night,8:00,8:00
1123,Morning,0:00,0:00
1124,Evening,0:00,0:00
1125,Morning,0:00,0:00
1126,Evening,0:00,16:00
1127,Evening,8:00,8:00
1128,Evening,0:00,0:00
1129,Evening,0:00,16:00
1130,Night,0:00,16:00
1131,Morning,16:00,16:00
1132,Morning,8:00,8:00
1133,Evening,0:00,0:00
1134,Morning,0:00,8:00
1135,Morning,8:00,16:00
1136,Morning,0:00,8:00
1137,Night,0:00,0:00
1138,Evening,0:00,16:00
1139,Night,16:00,8:00
1140,Morning,0:00,0:00
1141,Morning,0:00,0:00
1142,Night,8:00,0:00
1143,Evening,8:00,0:00
1144,Morning,16:00,16:00
1145,Night,8:00,16:00
1146,Night,8:00,8:00
1147,Evening,16:00,0:00
1148,Night,0:00,0:00
1149,Night,8:00,16:00
1150,Night,8:00,8:00
1151,Morning,16:00,8:00
1152,Morning,8:00,16:00
1153,Evening,8:00,16:00
1154,Night,0:00,16:00
1155,Night,16:00,16:00
1156,Morning,0:00,16:00
1157,Morning,0:00,16:00
1158,Morning,0:00,8:00
1159,Evening,16:00,16:00
1160,Morning,8:00,16:00
1161,Night,0:00,8:00
1162,Night,16:00,8:00
1163,Night,8:00,0:00
1164,Evening,16:00,0:00
1165,Night,0:00,8:00
1166,Night,16:00,16:00
1167,Night,0:00,8:00
1168,Morning,16:00,16:00
1169,Night,0:00,16:00
1170,Morning,8:00,16:00
1171,Morning,16:00,8:00
1172,Evening,16:00,16:00
1173,Evening,8:00,8:00
1174,Night,0:00,16:00
1175,Evening,0:00,16:00
1176,Morning,0:00,8:00
1177,Morning,8:00,8:00
1178,Night,16:00,16:00
1179,Night,16:00,16:00
1180,Night,16:00,0:00
1181,Morning,8:00,8:00
1182,Morning,0:00,0:00
1183,Night,0:00,0:00
1184,Night,0:00,0:00
1185,Morning,16:00,8:00
1186,Evening,8:00,16:00
1187,Morning,0:00,16:00
1188,Evening,0:00,8:00
1189,Night,16:00,0:00
1190,Morning,0:00,8:00
1191,Night,16:00,16:00
1192,Night,0:00,8:00
1193,Night,16:00,0:00
1194,Morning,16:00,8:00
1195,Morning,0:00,16:00
1196,Evening,16:00,16:00
1197,Morning,0:00,16:00
1198,Evening,0:00,0:00
1199,Evening,8:00,16:00
1200,Morning,0:00,16:00
1201,Morning,0:00,8:00
1202,Night,8:00,8:00
1203,Night,8:00,0:00
1204,Morning,16:00,0:00
1205,Evening,8:00,8:00
1206,Morning,8:00,16:00
1207,Night,16:00,8:00
1208,Evening,8:00,8:00
1209,Night,0:00,16:00
1210,Morning,8:00,8:00
1211,Morning,16:00,8:00
1212,Morning,0:00,16:00
1213,Night,16:00,16:00
1214,Morning,8:00,0:00
1215,Morning,0:00,0:00
1216,Morning,8:00,8:00
1217,Night,16:00,0:00
1218,Night,16:00,16:00
1219,Morning,8:00,16:00
1220,Night,16:00,0:00
1221,Evening,8:00,16:00
1222,Evening,16:00,16:00
1223,Evening,16:00,8:00
1224,Evening,16:00,16:00
1225,Morning,16:00,8:00
1226,Evening,0:00,16:00
1227,Morning,0:00,8:00
1228,Morning,8:00,0:00
1229,Night,8:00,8:00
1230,Evening,8:00,16:00
1231,Morning,8:00,8:00
1232,Night,16:00,8:00
1233,Morning,16:00,8:00
1234,Morning,16:00,0:00
1235,Night,8:00,16:00
1236,Morning,0:00,8:00
1237,Night,8:00,0:00
1238,Evening,0:00,8:00
1239,Morning,0:00,8:00
1240,Morning,16:00,16:00
1241,Evening,16:00,0:00
1242,Morning,8:00,8:00
1243,Night,8:00,16:00
1244,Night,0:00,8:00
1245,Night,0:00,16:00
1246,Morning,16:00,0:00
1247,Evening,0:00,0:00
1248,Morning,0:00,0:00
1249,Evening,8:00,8:00
1250,Evening,8:00,0:00
1251,Morning,0:00,0:00
1252,Evening,0:00,16:00
1253,Morning,0:00,0:00
1254,Morning,8:00,16:00
1255,Morning,8:00,0:00
1256,Morning,16:00,8:00
1257,Night,16:00,8:00
1258,Morning,16:00,0:00
1259,Night,16:00,16:00
1260,Morning,8:00,8:00
1261,Evening,16:00,8:00
1262,Night,8:00,8:00
1263,Morning,8:00,16:00
1264,Morning,16:00,0:00
1265,Evening,8:00,8:00
1266,Evening,0:00,8:00
1267,Morning,16:00,8:00
1268,Evening,16:00,8:00
1269,Evening,0:00,8:00
1270,Night,16:00,8:00
1271,Evening,8:00,0:00
1272,Evening,8:00,8:00
1273,Night,8:00,8:00
1274,Morning,16:00,8:00
1275,Night,0:00,0:00
1276,Evening,0:00,16:00
1277,Night,16:00,16:00
1278,Evening,8:00,8:00
1279,Night,8:00,0:00
1280,Night,16:00,0:00
1281,Morning,16:00,16:00
1282,Evening,8:00,16:00
1283,Night,16:00,0:00
1284,Night,0:00,8:00
1285,Evening,0:00,0:00
1286,Night,16:00,16:00
1287,Morning,8:00,0:00
1288,Evening,0:00,8:00
1289,Morning,16:00,8:00
1290,Evening,8:00,16:00
1291,Morning,16:00,0:00
1292,Evening,16:00,0:00
1293,Night,16:00,8:00
1294,Evening,16:00,0:00
1295,Night,16:00,8:00
1296,Morning,8:00,8:00
1297,Night,0:00,0:00
1298,Morning,8:00,16:00
1299,Night,0:00,0:00
1300,Morning,16:00,0:00
1301,Evening,16:00,16:00
1302,Evening,8:00,0:00
1303,Night,8:00,8:00
1304,Evening,0:00,0:00
1305,Night,16:00,8:00
1306,Morning,8:00,16:00
1307,Morning,16:00,0:00
1308,Evening,16:00,0:00
1309,Evening,16:00,16:00
1310,Night,0:00,16:00
1311,Night,16:00,8:00
1312,Morning,0:00,16:00
1313,Morning,8:00,8:00
1314,Night,8:00,16:00
1315,Evening,16:00,8:00
1316,Evening,16:00,16:00
1317,Night,0:00,8:00
1318,Night,16:00,8:00
1319,Evening,16:00,0:00
1320,Evening,16:00,8:00
1321,Evening,0:00,0:00
1322,Evening,0:00,0:00
1323,Night,16:00,16:00
1324,Morning,16:00,0:00
1325,Evening,8:00,8:00
1326,Morning,0:00,16:00
1327,Morning,8:00,8:00
1328,Evening,16:00,0:00
1329,Night,16:00,0:00
1330,Morning,16:00,0:00
1331,Morning,16:00,0:00
1332,Night,0:00,8:00
1333,Evening,16:00,8:00
1334,Evening,8:00,16:00
1335,Night,8:00,16:00
1336,Night,8:00,8:00
1337,Morning,0:00,8:00
1338,Evening,8:00,0:00
1339,Evening,0:00,0:00
1340,Night,0:00,16:00
1341,Night,16:00,16:00
1342,Evening,0:00,16:00
1343,Evening,0:00,8:00
1344,Evening,0:00,16:00
1345,Morning,16:00,8:00
1346,Morning,16:00,8:00
1347,Morning,16:00,16:00
1348,Evening,8:00,8:00
1349,Evening,8:00,8:00
1350,Evening,0:00,16:00
1351,Evening,8:00,16:00
1352,Evening,16:00,16:00
1353,Night,8:00,16:00
1354,Morning,16:00,0:00
1355,Evening,8:00,0:00
1356,Night,16:00,0:00
1357,Morning,8:00,16:00
1358,Night,0:00,0:00
1359,Evening,8:00,16:00
1360,Night,8:00,0:00
1361,Night,0:00,8:00
1362,Night,0:00,16:00
1363,Morning,16:00,0:00
1364,Night,0:00,0:00
1365,Morning,8:00,16:00
1366,Evening,16:00,8:00
1367,Evening,8:00,0:00
1368,Morning,16:00,16:00
1369,Evening,16:00,0:00
1370,Morning,0:00,8:00
1371,Morning,8:00,16:00
1372,Night,16:00,0:00
1373,Morning,16:00,0:00
1374,Evening,16:00,16:00
1375,Morning,16:00,8:00
1376,Morning,0:00,0:00
1377,Morning,0:00,8:00
1378,Night,8:00,16:00
1379,Morning,16:00,0:00
1380,Evening,8:00,0:00
1381,Night,8:00,8:00
1382,Evening,0:00,8:00
1383,Night,16:00,8:00
1384,Night,0:00,16:00
1385,Evening,16:00,8:00
1386,Evening,16:00,0:00
1387,Night,8:00,16:00
1388,Night,8:00,16:00
1389,Evening,0:00,16:00
1390,Night,0:00,0:00
1391,Night,16:00,8:00
1392,Night,8:00,16:00
1393,Night,8:00,16:00
1394,Night,16:00,0:00
1395,Morning,0:00,0:00
1396,Morning,16:00,8:00
1397,Night,8:00,8:00
1398,Morning,0:00,8:00
1399,Night,16:00,0:00
1400,Night,8:00,16:00
1401,Night,0:00,16:00
1402,Morning,16:00,0:00
1403,Night,0:00,8:00
1404,Morning,16:00,16:00
1405,Night,8:00,16:00
1406,Morning,16:00,0:00
1407,Morning,16:00,8:00
1408,Evening,8:00,16:00
1409,Night,0:00,8:00
1410,Morning,0:00,0:00
1411,Evening,8:00,0:00
1412,Night,8:00,8:00
1413,Morning,0:00,16:00
1414,Evening,8:00,16:00
1415,Evening,0:00,16:00
1416,Evening,8:00,8:00
1417,Morning,8:00,8:00
1418,Night,8:00,16:00
1419,Night,8:00,0:00
1420,Evening,8:00,0:00
1421,Night,8:00,16:00
1422,Evening,0:00,8:00
1423,Morning,8:00,16:00
1424,Morning,16:00,0:00
1425,Night,0:00,0:00
1426,Evening,16:00,0:00
1427,Morning,8:00,16:00
1428,Night,0:00,16:00
1429,Evening,16:00,0:00
1430,Morning,8:00,0:00
1431,Night,0:00,0:00
1432,Evening,8:00,0:00
1433,Evening,16:00,8:00
1434,Morning,0:00,16:00
1435,Night,0:00,8:00
1436,Night,0:00,0:00
1437,Evening,0:00,0:00
1438,Morning,0:00,8:00
1439,Morning,16:00,8:00
1440,Night,0:00,8:00
1441,Evening,0:00,0:00
1442,Night,8:00,16:00
1443,Night,0:00,16:00
1444,Evening,16:00,8:00
1445,Morning,16:00,8:00
1446,Night,16:00,8:00
1447,Evening,8:00,0:00
1448,Morning,0:00,8:00
1449,Evening,16:00,0:00
1450,Evening,0:00,16:00
1451,Evening,16:00,0:00
1452,Morning,16:00,8:00
1453,Morning,16:00,0:00
1454,Morning,8:00,0:00
1455,Night,0:00,0:00
1456,Night,0:00,0:00
1457,Morning,0:00,0:00
1458,Night,0:00,0:00
1459,Evening,16:00,16:00
1460,Evening,0:00,16:00
1461,Evening,8:00,16:00
1462,Night,8:00,8:00
1463,Morning,8:00,16:00
1464,Night,0:00,8:00
1465,Night,8:00,16:00
1466,Morning,16:00,0:00
1467,Evening,8:00,0:00
1468,Morning,0:00,16:00
1469,Evening,16:00,16:00
1470,Morning,8:00,8:00
1471,Night,0:00,8:00
1472,Morning,0:00,8:00
1473,Morning,0:00,0:00
1474,Evening,16:00,16:00
1475,Morning,0:00,8:00
1476,Morning,8:00,16:00
1477,Morning,8:00,16:00
1478,Morning,8:00,16:00
1479,Night,0:00,0:00
1480,Morning,0:00,0:00
1481,Morning,8:00,8:00
1482,Evening,16:00,16:00
1483,Morning,16:00,8:00
1484,Night,16:00,16:00
1485,Evening,16:00,16:00
1486,Evening,0:00,16:00
1487,Morning,16:00,0:00
1488,Evening,8:00,0:00
1489,Evening,0:00,16:00
1490,Morning,0:00,8:00
1491,Night,8:00,8:00
1492,Night,8:00,0:00
1493,Morning,16:00,16:00
1494,Evening,0:00,0:00
1495,Morning,16:00,8:00
1496,Morning,16:00,8:00
1497,Evening,0:00,0:00
1498,Evening,8:00,16:00
1499,Morning,0:00,0:00
1500,Evening,8:00,0:00
1501,Evening,8:00,0:00
1502,Night,16:00,16:00
1503,Night,16:00,16:00
1504,Morning,16:00,8:00
1505,Morning,0:00,16:00
1506,Morning,0:00,16:00
1507,Night,8:00,16:00
1508,Evening,8:00,0:00
1509,Morning,0:00,8:00
1510,Night,0:00,8:00
1511,Morning,8:00,0:00
1512,Night,8:00,8:00
1513,Night,0:00,0:00
1514,Evening,16:00,0:00
1515,Night,0:00,16:00
1516,Evening,16:00,16:00
1517,Morning,16:00,16:00
1518,Evening,0:00,8:00
1519,Morning,8:00,16:00
1520,Morning,16:00,8:00
1521,Evening,0:00,16:00
1522,Morning,16:00,16:00
1523,Morning,16:00,8:00
1524,Morning,8:00,8:00
1525,Morning,16:00,16:00
1526,Night,0:00,0:00
1527,Night,16:00,8:00
1528,Evening,0:00,8:00
1529,Night,16:00,16:00
1530,Night,8:00,16:00
1531,Night,8:00,8:00
1532,Night,16:00,16:00
1533,Night,8:00,0:00
1534,Night,16:00,8:00
1535,Evening,16:00,0:00
1536,Evening,8:00,8:00
1537,Evening,8:00,0:00
1538,Night,16:00,16:00
1539,Night,0:00,16:00
1540,Night,0:00,8:00
1541,Morning,8:00,8:00
1542,Night,8:00,0:00
1543,Evening,0:00,16:00
1544,Morning,0:00,16:00
1545,Morning,16:00,0:00
1546,Night,8:00,8:00
1547,Night,16:00,0:00
1548,Evening,16:00,0:00
1549,Evening,0:00,0:00
1550,Night,16:00,0:00
1551,Evening,8:00,8:00
1552,Evening,8:00,0:00
1553,Night,8:00,16:00
1554,Evening,16:00,8:00
1555,Morning,16:00,0:00
1556,Morning,8:00,0:00
1557,Evening,0:00,16:00
1558,Morning,0:00,0:00
1559,Evening,8:00,16:00
1560,Morning,16:00,16:00
1561,Evening,16:00,0:00
1562,Night,16:00,8:00
1563,Evening,16:00,8:00
1564,Night,8:00,0:00
1565,Evening,16:00,0:00
1566,Evening,8:00,8:00
1567,Night,8:00,0:00
1568,Morning,16:00,0:00
1569,Night,0:00,16:00
1570,Morning,16:00,8:00
1571,Evening,0:00,16:00
1572,Morning,0:00,8:00
1573,Evening,8:00,16:00
1574,Night,0:00,8:00
1575,Morning,0:00,8:00
1576,Evening,8:00,16:00
1577,Morning,16:00,0:00
1578,Night,0:00,8:00
1579,Evening,16:00,0:00
1580,Night,8:00,0:00
1581,Evening,0:00,16:00
1582,Morning,8:00,0:00
1583,Morning,8:00,0:00
1584,Morning,8:00,8:00
1585,Morning,0:00,8:00
1586,Night,8:00,8:00
1587,Evening,16:00,0:00
1588,Morning,8:00,8:00
1589,Morning,0:00,8:00
1590,Morning,0:00,8:00
1591,Morning,0:00,16:00
1592,Evening,16:00,0:00
1593,Morning,0:00,16:00
1594,Evening,16:00,16:00
1595,Night,8:00,16:00
1596,Morning,16:00,8:00
1597,Morning,8:00,16:00
1598,Night,8:00,0:00
1599,Night,8:00,16:00
1600,Morning,0:00,16:00
1601,Morning,16:00,0:00
1602,Night,0:00,8:00
1603,Evening,0:00,16:00
1604,Evening,16:00,0:00
1605,Night,8:00,16:00
1606,Morning,16:00,16:00
1607,Morning,0:00,8:00
1608,Morning,16:00,0:00
1609,Night,8:00,16:00
1610,Night,0:00,16:00
1611,Evening,16:00,0:00
1612,Night,8:00,16:00
1613,Morning,0:00,8:00
1614,Night,0:00,0:00
1615,Night,8:00,8:00
1616,Morning,16:00,0:00
1617,Morning,8:00,16:00
1618,Night,0:00,0:00
1619,Night,8:00,0:00
1620,Morning,0:00,0:00
1621,Morning,8:00,16:00
1622,Night,16:00,16:00
1623,Night,8:00,8:00
1624,Evening,0:00,8:00
1625,Morning,16:00,16:00
1626,Night,0:00,16:00
1627,Morning,16:00,0:00
1628,Morning,0:00,16:00
1629,Morning,0:00,8:00
1630,Morning,0:00,16:00
1631,Night,16:00,8:00
1632,Evening,0:00,16:00
1633,Evening,8:00,16:00
1634,Night,0:00,0:00
1635,Evening,0:00,8:00
1636,Morning,16:00,16:00
1637,Night,0:00,0:00
1638,Night,0:00,0:00
1639,Night,0:00,8:00
1640,Morning,0:00,0:00
1641,Morning,0:00,8:00
1642,Morning,8:00,8:00
1643,Night,8:00,8:00
1644,Morning,16:00,0:00
1645,Night,16:00,0:00
1646,Morning,8:00,8:00
1647,Morning,16:00,0:00
1648,Morning,8:00,0:00
1649,Morning,8:00,8:00
1650,Evening,16:00,8:00
1651,Morning,16:00,0:00
1652,Evening,0:00,8:00
1653,Night,8:00,8:00
1654,Night,8:00,16:00
1655,Evening,8:00,8:00
1656,Night,16:00,16:00
1657,Morning,8:00,0:00
1658,Evening,8:00,0:00
1659,Evening,16:00,16:00
1660,Night,8:00,16:00
1661,Night,8:00,16:00
1662,Evening,0:00,16:00
1663,Night,0:00,16:00
1664,Evening,0:00,16:00
1665,Evening,8:00,16:00
1666,Evening,0:00,0:00
1667,Morning,16:00,16:00
1668,Morning,0:00,16:00
1669,Night,16:00,0:00
1670,Evening,16:00,0:00
1671,Night,16:00,16:00
1672,Morning,8:00,16:00
1673,Night,16:00,8:00
1674,Evening,8:00,16:00
1675,Evening,16:00,8:00
1676,Morning,8:00,8:00
1677,Evening,16:00,0:00
1678,Night,16:00,8:00
1679,Evening,8:00,16:00
1680,Morning,0:00,8:00
1681,Evening,16:00,0:00
1682,Morning,16:00,8:00
1683,Evening,0:00,8:00
1684,Morning,16:00,8:00
1685,Morning,8:00,8:00
1686,Evening,8:00,8:00
1687,Night,16:00,8:00
1688,Morning,16:00,8:00
1689,Evening,8:00,0:00
1690,Night,0:00,16:00
1691,Night,16:00,0:00
1692,Night,8:00,8:00
1693,Night,0:00,8:00
1694,Morning,16:00,0:00
1695,Morning,16:00,8:00
1696,Morning,0:00,0:00
1697,Night,16:00,8:00
1698,Morning,16:00,8:00
1699,Evening,8:00,16:00
1700,Night,0:00,8:00
1701,Evening,16:00,16:00
1702,Night,8:00,16:00
1703,Evening,16:00,0:00
1704,Evening,8:00,16:00
1705,Evening,16:00,0:00
1706,Morning,16:00,0:00
1707,Morning,16:00,16:00
1708,Night,16:00,0:00
1709,Morning,16:00,16:00
1710,Morning,0:00,8:00
1711,Morning,0:00,0:00
1712,Night,0:00,16:00
1713,Night,8:00,16:00
1714,Morning,0:00,16:00
1715,Night,16:00,16:00
1716,Night,16:00,8:00
1717,Night,0:00,0:00
1718,Morning,8:00,16:00
1719,Morning,16:00,0:00
1720,Evening,8:00,16:00
1721,Evening,16:00,0:00
1722,Evening,8:00,16:00
1723,Night,8:00,16:00
1724,Evening,8:00,8:00
1725,Evening,16:00,0:00
1726,Night,16:00,16:00
1727,Night,0:00,16:00
1728,Morning,8:00,8:00
1729,Evening,8:00,8:00
1730,Morning,16:00,8:00
1731,Night,8:00,8:00
1732,Evening,8:00,8:00
1733,Evening,16:00,0:00
1734,Evening,16:00,16:00
1735,Morning,16:00,0:00
1736,Evening,16:00,8:00
1737,Morning,16:00,16:00
1738,Morning,16:00,0:00
1739,Night,8:00,8:00
1740,Evening,16:00,0:00
1741,Morning,0:00,0:00
1742,Evening,8:00,8:00
1743,Evening,0:00,16:00
1744,Night,16:00,8:00
1745,Morning,16:00,8:00
1746,Morning,8:00,0:00
1747,Night,16:00,16:00
1748,Morning,8:00,8:00
1749,Morning,8:00,16:00
1750,Morning,16:00,0:00
1751,Night,8:00,8:00
1752,Morning,8:00,16:00
1753,Evening,8:00,16:00
1754,Night,16:00,0:00
1755,Night,8:00,16:00
1756,Night,0:00,16:00
1757,Morning,8:00,16:00
1758,Night,8:00,8:00
1759,Morning,16:00,8:00
1760,Evening,8:00,0:00
1761,Night,16:00,0:00
1762,Night,8:00,8:00
1763,Night,0:00,16:00
1764,Evening,16:00,8:00
1765,Morning,0:00,0:00
1766,Night,8:00,0:00
1767,Evening,0:00,8:00
1768,Morning,8:00,0:00
1769,Night,8:00,0:00
1770,Morning,8:00,0:00
1771,Night,8:00,0:00
1772,Evening,8:00,0:00
1773,Morning,8:00,16:00
1774,Evening,16:00,8:00
1775,Night,8:00,0:00
1776,Evening,8:00,0:00
1777,Morning,8:00,0:00
1778,Morning,0:00,8:00
1779,Night,0:00,8:00
1780,Morning,16:00,8:00
1781,Night,0:00,0:00
1782,Evening,16:00,0:00
1783,Evening,8:00,8:00
1784,Evening,8:00,16:00
1785,Night,16:00,16:00
1786,Evening,16:00,8:00
1787,Night,16:00,0:00
1788,Evening,8:00,0:00
1789,Evening,0:00,16:00
1790,Morning,8:00,0:00
1791,Evening,16:00,8:00
1792,Evening,8:00,0:00
1793,Night,8:00,0:00
1794,Morning,8:00,8:00
1795,Night,0:00,16:00
1796,Evening,0:00,8:00
1797,Evening,8:00,0:00
1798,Morning,8:00,8:00
1799,Evening,16:00,8:00
1800,Night,8:00,16:00
1801,Night,0:00,16:00
1802,Morning,0:00,0:00
1803,Evening,8:00,8:00
1804,Morning,0:00,0:00
1805,Evening,0:00,8:00
1806,Evening,0:00,8:00
1807,Evening,8:00,16:00
1808,Night,16:00,8:00
1809,Morning,0:00,16:00
1810,Night,16:00,8:00
1811,Night,8:00,0:00
1812,Night,16:00,0:00
1813,Morning,16:00,8:00
1814,Night,16:00,16:00
1815,Night,8:00,16:00
1816,Evening,8:00,16:00
1817,Evening,8:00,8:00
1818,Night,8:00,0:00
1819,Morning,0:00,16:00
1820,Night,8:00,0:00
1821,Morning,16:00,16:00
1822,Evening,16:00,8:00
1823,Morning,8:00,8:00
1824,Night,0:00,16:00
1825,Evening,0:00,0:00
1826,Morning,8:00,16:00
1827,Night,0:00,16:00
1828,Night,16:00,16:00
1829,Morning,0:00,0:00
1830,Morning,0:00,16:00
1831,Morning,8:00,16:00
1832,Night,16:00,8:00
1833,Evening,0:00,0:00
1834,Evening,0:00,8:00
1835,Night,16:00,8:00
1836,Morning,0:00,16:00
1837,Night,16:00,16:00
1838,Night,0:00,16:00
1839,Night,8:00,8:00
1840,Night,0:00,0:00
1841,Evening,0:00,0:00
1842,Morning,0:00,8:00
1843,Night,16:00,8:00
1844,Night,16:00,0:00
1845,Morning,8:00,16:00
1846,Morning,8:00,0:00
1847,Night,8:00,8:00
1848,Night,8:00,16:00
1849,Morning,8:00,16:00
1850,Morning,16:00,0:00
1851,Evening,8:00,16:00
1852,Night,0:00,8:00
1853,Morning,8:00,0:00
1854,Morning,8:00,8:00
1855,Evening,8:00,8:00
1856,Evening,8:00,8:00
1857,Morning,16:00,0:00
1858,Night,8:00,8:00
1859,Night,16:00,8:00
1860,Night,8:00,16:00
1861,Evening,16:00,16:00
1862,Morning,8:00,8:00
1863,Morning,0:00,16:00
1864,Evening,16:00,0:00
1865,Night,16:00,16:00
1866,Morning,8:00,0:00
1867,Night,16:00,0:00
1868,Morning,16:00,16:00
1869,Evening,16:00,16:00
1870,Evening,0:00,0:00
1871,Night,8:00,8:00
1872,Evening,0:00,8:00
1873,Morning,0:00,8:00
1874,Evening,8:00,8:00
1875,Night,0:00,16:00
1876,Evening,0:00,16:00
1877,Morning,16:00,0:00
1878,Evening,16:00,0:00
1879,Morning,8:00,8:00
1880,Night,8:00,0:00
1881,Morning,0:00,16:00
1882,Evening,8:00,8:00
1883,Evening,8:00,8:00
1884,Night,16:00,8:00
1885,Evening,0:00,0:00
1886,Night,16:00,8:00
1887,Night,16:00,16:00
1888,Morning,16:00,8:00
1889,Evening,0:00,0:00
1890,Morning,0:00,0:00
1891,Night,0:00,8:00
1892,Night,16:00,8:00
1893,Night,8:00,0:00
1894,Morning,0:00,16:00
1895,Morning,8:00,16:00
1896,Night,16:00,8:00
1897,Evening,0:00,8:00
1898,Evening,8:00,8:00
1899,Evening,0:00,0:00
1900,Night,16:00,0:00
1901,Night,0:00,8:00
1902,Evening,16:00,0:00
1903,Morning,16:00,0:00
1904,Evening,8:00,16:00
1905,Morning,16:00,0:00
1906,Evening,16:00,8:00
1907,Night,0:00,16:00
1908,Evening,16:00,0:00
1909,Morning,16:00,16:00
1910,Morning,16:00,0:00
1911,Evening,16:00,0:00
1912,Night,8:00,16:00
1913,Night,0:00,0:00
1914,Morning,0:00,8:00
1915,Night,16:00,0:00
1916,Evening,8:00,16:00
1917,Morning,8:00,16:00
1918,Morning,16:00,0:00
1919,Evening,16:00,8:00
1920,Evening,0:00,0:00
1921,Evening,0:00,0:00
1922,Night,0:00,0:00
1923,Night,0:00,0:00
1924,Night,16:00,8:00
1925,Evening,16:00,0:00
1926,Night,0:00,8:00
1927,Night,0:00,0:00
1928,Evening,16:00,8:00
1929,Evening,0:00,0:00
1930,Evening,16:00,16:00
1931,Morning,0:00,0:00
1932,Evening,16:00,0:00
1933,Evening,8:00,16:00
1934,Night,16:00,16:00
1935,Morning,8:00,0:00
1936,Night,8:00,8:00
1937,Morning,0:00,16:00
1938,Evening,8:00,16:00
1939,Morning,0:00,16:00
1940,Evening,8:00,16:00
1941,Morning,8:00,16:00
1942,Night,0:00,16:00
1943,Morning,16:00,0:00
1944,Morning,0:00,0:00
1945,Evening,8:00,16:00
1946,Night,0:00,8:00
1947,Night,0:00,8:00
1948,Evening,8:00,8:00
1949,Evening,8:00,0:00
1950,Night,8:00,0:00
1951,Morning,0:00,0:00
1952,Night,0:00,0:00
1953,Night,0:00,16:00
1954,Night,16:00,16:00
1955,Evening,0:00,8:00
1956,Evening,16:00,8:00
1957,Morning,8:00,16:00
1958,Morning,16:00,8:00
1959,Night,0:00,0:00
1960,Evening,8:00,8:00
1961,Night,16:00,0:00
1962,Evening,8:00,8:00
1963,Night,8:00,0:00
1964,Morning,16:00,8:00
1965,Night,8:00,0:00
1966,Evening,8:00,16:00
1967,Evening,0:00,16:00
1968,Night,8:00,0:00
1969,Morning,16:00,16:00
1970,Night,16:00,8:00
1971,Night,0:00,16:00
1972,Evening,0:00,0:00
